order_date,first_cate_code,second_cate_code,ord_qty
2016/10/24,302,408,184
2016/10/24,303,401,5
2016/10/24,304,409,20
2016/10/24,305,412,1411
2016/10/24,306,407,2755
2016/10/24,307,403,479
2016/10/24,308,404,2522
2016/10/25,301,405,199
2016/10/25,302,408,332
2016/10/25,303,401,141
2016/10/25,303,406,13
2016/10/25,304,409,168
2016/10/25,305,412,807
2016/10/25,306,402,1045
2016/10/25,306,407,1177
2016/10/25,307,403,224
2016/10/25,308,404,268
2016/10/26,301,405,265
2016/10/26,302,408,450
2016/10/26,303,401,198
2016/10/26,304,409,66
2016/10/26,305,412,1656
2016/10/26,306,402,559
2016/10/26,306,407,856
2016/10/26,307,403,175
2016/10/26,308,404,720
2016/10/27,301,405,66
2016/10/27,302,408,1108
2016/10/27,303,401,129
2016/10/27,303,406,10
2016/10/27,303,410,9
2016/10/27,304,409,17
2016/10/27,305,412,961
2016/10/27,306,402,587
2016/10/27,306,407,2386
2016/10/27,307,403,504
2016/10/27,308,404,115
2016/10/28,301,405,7
2016/10/28,302,408,325
2016/10/28,303,401,528
2016/10/28,305,412,467
2016/10/28,306,407,5417
2016/10/28,307,403,171
2016/10/28,308,404,730
2016/10/29,301,405,584
2016/10/29,302,408,991
2016/10/29,303,401,307
2016/10/29,304,409,276
2016/10/29,305,412,548
2016/10/29,306,402,84
2016/10/29,306,407,2673
2016/10/29,307,403,924
2016/10/29,308,404,317
2016/10/3,301,405,108
2016/10/3,302,408,288
2016/10/3,303,401,220
2016/10/3,303,410,44
2016/10/3,304,409,168
2016/10/3,305,412,803
2016/10/3,306,407,1441
2016/10/3,307,403,197
2016/10/3,308,404,185
2016/10/30,301,405,191
2016/10/30,302,408,305
2016/10/30,303,401,70
2016/10/30,304,409,5
2016/10/30,305,412,1065
2016/10/30,306,407,4729
2016/10/30,307,403,1182
2016/10/30,308,404,609
2016/10/31,301,405,311
2016/10/31,302,408,1662
2016/10/31,303,401,108
2016/10/31,305,412,445
2016/10/31,306,402,92
2016/10/31,306,407,4975
2016/10/31,307,403,848
2016/10/31,308,404,389
2016/10/4,301,405,27
2016/10/4,302,408,107
2016/10/4,303,401,264
2016/10/4,305,412,223
2016/10/4,306,402,304
2016/10/4,306,407,547
2016/10/4,307,403,213
2016/10/4,308,404,1337
2016/10/5,301,405,138
2016/10/5,302,408,106
2016/10/5,303,401,111
2016/10/5,304,409,266
2016/10/5,305,412,70
2016/10/5,306,407,528
2016/10/5,307,403,260
2016/10/6,301,405,130
2016/10/6,302,408,335
2016/10/6,303,401,29
2016/10/6,304,409,22
2016/10/6,305,412,892
2016/10/6,306,407,1290
2016/10/6,307,403,806
2016/10/7,302,408,904
2016/10/7,303,401,418
2016/10/7,303,406,11
2016/10/7,305,412,618
2016/10/7,306,402,1080
2016/10/7,306,407,2962
2016/10/7,307,403,1823
2016/10/7,308,404,329
2016/10/8,301,405,443
2016/10/8,302,408,1251
2016/10/8,303,401,213
2016/10/8,304,409,9
2016/10/8,305,412,173
2016/10/8,306,407,3807
2016/10/8,307,403,75
2016/10/8,308,404,2411
2016/10/9,301,405,9
2016/10/9,302,408,1398
2016/10/9,303,401,161
2016/10/9,303,410,20
2016/10/9,305,412,21
2016/10/9,306,407,2669
2016/10/9,307,403,320
2016/10/9,308,404,143
2016/11/1,302,408,35
2016/11/1,303,401,28
2016/11/1,305,412,341
2016/11/1,306,407,1356
2016/11/1,307,403,849
2016/11/10,302,408,272
2016/11/10,303,401,145
2016/11/10,304,409,107
2016/11/10,305,412,838
2016/11/10,306,407,2411
2016/11/11,301,405,43
2016/11/11,302,408,97
2016/11/11,303,401,291
2016/11/11,305,412,822
2016/11/11,306,407,599
2016/11/11,307,403,7
2016/11/11,308,404,48
2016/11/12,301,405,7
2016/11/12,302,408,139
2016/11/12,303,401,46
2016/11/12,304,409,94
2016/11/12,305,412,12
2016/11/12,306,407,2390
2016/11/12,307,403,119
2016/11/12,308,404,18
2016/11/13,301,405,18
2016/11/13,302,408,533
2016/11/13,303,401,175
2016/11/13,303,410,9
2016/11/13,304,409,19
2016/11/13,305,412,308
2016/11/13,306,402,54
2016/11/13,306,407,1212
2016/11/14,301,405,79
2016/11/14,302,408,15
2016/11/14,303,401,271
2016/11/14,305,412,250
2016/11/14,306,407,504
2016/11/14,307,403,112
2016/11/14,308,404,8
2016/11/15,302,408,194
2016/11/15,303,401,119
2016/11/15,304,409,43
2016/11/15,305,412,686
2016/11/15,306,402,109
2016/11/15,306,407,2130
2016/11/15,307,403,6
2016/11/15,308,404,107
2016/11/16,302,408,1085
2016/11/16,303,401,230
2016/11/16,305,412,217
2016/11/16,306,402,1475
2016/11/16,306,407,952
2016/11/16,307,403,867
2016/11/16,308,404,10
2016/11/17,301,405,153
2016/11/17,302,408,338
2016/11/17,303,401,282
2016/11/17,305,412,243
2016/11/17,306,402,501
2016/11/17,306,407,1256
2016/11/17,307,403,35
2016/11/17,308,404,416
2016/11/18,301,405,13
2016/11/18,302,408,365
2016/11/18,303,401,101
2016/11/18,304,409,20
2016/11/18,305,412,622
2016/11/18,306,407,1857
2016/11/18,307,403,215
2016/11/18,308,404,129
2016/11/19,301,405,378
2016/11/19,302,408,558
2016/11/19,305,412,594
2016/11/19,306,402,3437
2016/11/19,306,407,1827
2016/11/19,307,403,26
2016/11/19,308,404,31
2016/11/2,301,405,15
2016/11/2,302,408,1054
2016/11/2,303,401,153
2016/11/2,305,412,48
2016/11/2,306,402,813
2016/11/2,306,407,516
2016/11/2,307,403,145
2016/11/2,308,404,1145
2016/11/20,301,405,36
2016/11/20,302,408,136
2016/11/20,303,401,204
2016/11/20,303,410,4
2016/11/20,305,412,633
2016/11/20,306,407,1265
2016/11/20,307,403,408
2016/11/20,308,404,97
2016/11/21,301,405,565
2016/11/21,302,408,133
2016/11/21,304,409,20
2016/11/21,305,412,176
2016/11/21,306,402,45
2016/11/21,306,407,1337
2016/11/21,307,403,925
2016/11/21,308,404,235
2016/11/22,301,405,327
2016/11/22,302,408,186
2016/11/22,303,401,285
2016/11/22,304,409,10
2016/11/22,305,412,54
2016/11/22,306,402,1093
2016/11/22,306,407,669
2016/11/22,307,403,52
2016/11/23,301,405,166
2016/11/23,302,408,530
2016/11/23,303,401,228
2016/11/23,305,412,696
2016/11/23,306,402,302
2016/11/23,306,407,770
2016/11/23,307,403,415
2016/11/23,308,404,95
2016/11/24,301,405,98
2016/11/24,302,408,124
2016/11/24,303,401,221
2016/11/24,304,409,34
2016/11/24,305,412,412
2016/11/24,306,402,1060
2016/11/24,306,407,993
2016/11/24,307,403,7
2016/11/24,308,404,42
2016/11/25,301,405,25
2016/11/25,302,408,90
2016/11/25,303,401,199
2016/11/25,305,412,671
2016/11/25,306,407,3849
2016/11/25,307,403,168
2016/11/25,308,404,128
2016/11/26,301,405,127
2016/11/26,302,408,257
2016/11/26,303,401,176
2016/11/26,305,412,227
2016/11/26,306,402,218
2016/11/26,306,407,1215
2016/11/26,307,403,183
2016/11/26,308,404,262
2016/11/27,301,405,84
2016/11/27,302,408,186
2016/11/27,303,401,6
2016/11/27,303,410,40
2016/11/27,304,409,87
2016/11/27,305,412,638
2016/11/27,306,407,617
2016/11/27,307,403,59
2016/11/27,308,404,154
2016/11/28,301,405,1993
2016/11/28,302,408,168
2016/11/28,303,401,515
2016/11/28,304,409,60
2016/11/28,305,412,71
2016/11/28,306,402,889
2016/11/28,306,407,429
2016/11/28,308,404,9
2016/11/29,302,408,28
2016/11/29,303,401,151
2016/11/29,305,412,357
2016/11/29,306,402,8
2016/11/29,306,407,1670
2016/11/29,307,403,415
2016/11/3,301,405,10
2016/11/3,302,408,295
2016/11/3,303,401,345
2016/11/3,304,409,25
2016/11/3,305,412,80
2016/11/3,306,407,3803
2016/11/3,307,403,103
2016/11/3,308,404,264
2016/11/30,301,405,128
2016/11/30,302,408,1417
2016/11/30,303,401,430
2016/11/30,303,406,10
2016/11/30,303,410,16
2016/11/30,304,409,40
2016/11/30,305,412,687
2016/11/30,306,402,315
2016/11/30,306,407,1280
2016/11/30,307,403,308
2016/11/30,308,404,30
2016/11/4,301,405,81
2016/11/4,302,408,1131
2016/11/4,303,401,264
2016/11/4,303,410,2
2016/11/4,304,409,12
2016/11/4,305,412,154
2016/11/4,306,402,117
2016/11/4,306,407,2216
2016/11/4,307,403,290
2016/11/4,308,404,15
2016/11/5,302,408,1125
2016/11/5,303,401,21
2016/11/5,305,412,139
2016/11/5,306,407,2561
2016/11/5,307,403,617
2016/11/6,302,408,390
2016/11/6,303,401,104
2016/11/6,305,412,221
2016/11/6,306,402,1324
2016/11/6,306,407,3075
2016/11/6,307,403,16
2016/11/6,308,404,60
2016/11/7,301,405,8
2016/11/7,302,408,2365
2016/11/7,303,401,35
2016/11/7,305,412,216
2016/11/7,306,402,204
2016/11/7,306,407,1748
2016/11/7,307,403,17
2016/11/7,308,404,204
2016/11/8,301,405,118
2016/11/8,302,408,693
2016/11/8,303,401,607
2016/11/8,303,406,10
2016/11/8,304,409,6
2016/11/8,305,412,188
2016/11/8,306,407,2254
2016/11/8,307,403,46
2016/11/8,308,404,18
2016/11/9,301,405,54
2016/11/9,302,408,328
2016/11/9,303,401,127
2016/11/9,305,412,669
2016/11/9,306,402,108
2016/11/9,306,407,881
2016/11/9,307,403,53
2016/11/9,308,404,11
2016/12/1,301,405,297
2016/12/1,302,408,1837
2016/12/1,303,401,107
2016/12/1,304,409,29
2016/12/1,305,412,1136
2016/12/1,306,402,504
2016/12/1,306,407,6140
2016/12/1,307,403,75
2016/12/1,308,404,282
2016/12/10,301,405,87
2016/12/10,302,408,287
2016/12/10,303,401,17
2016/12/10,305,412,91
2016/12/10,306,407,2686
2016/12/10,307,403,511
2016/12/10,308,404,563
2016/12/11,301,405,17
2016/12/11,302,408,1416
2016/12/11,303,401,378
2016/12/11,305,412,362
2016/12/11,306,402,151
2016/12/11,306,407,806
2016/12/12,301,405,19
2016/12/12,302,408,261
2016/12/12,303,401,151
2016/12/12,303,406,5
2016/12/12,304,409,150
2016/12/12,305,412,808
2016/12/12,306,407,2294
2016/12/12,307,403,36
2016/12/12,308,404,17
2016/12/13,301,405,11
2016/12/13,302,408,759
2016/12/13,303,401,55
2016/12/13,305,412,273
2016/12/13,306,402,453
2016/12/13,306,407,930
2016/12/13,307,403,31
2016/12/14,302,408,1221
2016/12/14,303,401,717
2016/12/14,305,412,316
2016/12/14,306,402,956
2016/12/14,306,407,972
2016/12/14,308,404,54
2016/12/15,301,405,2
2016/12/15,302,408,57
2016/12/15,303,401,369
2016/12/15,304,409,37
2016/12/15,305,412,366
2016/12/15,306,407,1489
2016/12/15,307,403,2
2016/12/15,308,404,185
2016/12/16,301,405,6
2016/12/16,302,408,461
2016/12/16,303,401,1592
2016/12/16,305,412,1257
2016/12/16,306,402,532
2016/12/16,306,407,4169
2016/12/16,307,403,958
2016/12/16,308,404,42
2016/12/17,301,405,28
2016/12/17,302,408,891
2016/12/17,303,401,614
2016/12/17,305,412,1278
2016/12/17,306,402,959
2016/12/17,306,407,1643
2016/12/17,307,403,189
2016/12/17,308,404,417
2016/12/18,302,408,713
2016/12/18,303,401,249
2016/12/18,305,412,603
2016/12/18,306,402,71
2016/12/18,306,407,2159
2016/12/18,307,403,701
2016/12/18,308,404,137
2016/12/19,301,405,524
2016/12/19,302,408,307
2016/12/19,303,401,34
2016/12/19,303,410,43
2016/12/19,305,412,383
2016/12/19,306,402,36
2016/12/19,306,407,645
2016/12/19,307,403,146
2016/12/19,308,404,860
2016/12/2,301,405,44
2016/12/2,302,408,542
2016/12/2,303,401,706
2016/12/2,304,409,93
2016/12/2,305,412,124
2016/12/2,306,402,137
2016/12/2,306,407,2602
2016/12/2,307,403,455
2016/12/2,308,404,38
2016/12/20,301,405,4
2016/12/20,302,408,927
2016/12/20,303,401,113
2016/12/20,305,412,732
2016/12/20,306,402,160
2016/12/20,306,407,2121
2016/12/20,307,403,12
2016/12/20,308,404,174
2016/12/21,301,405,87
2016/12/21,302,408,632
2016/12/21,303,401,201
2016/12/21,304,409,21
2016/12/21,305,412,759
2016/12/21,306,402,104
2016/12/21,306,407,1017
2016/12/21,308,404,85
2016/12/22,301,405,109
2016/12/22,302,408,806
2016/12/22,303,401,479
2016/12/22,303,406,13
2016/12/22,304,409,8
2016/12/22,305,412,341
2016/12/22,306,402,108
2016/12/22,306,407,1947
2016/12/22,308,404,23
2016/12/23,301,405,6
2016/12/23,302,408,1188
2016/12/23,303,401,606
2016/12/23,303,406,5
2016/12/23,305,412,1944
2016/12/23,306,402,813
2016/12/23,306,407,861
2016/12/23,307,403,357
2016/12/23,308,404,261
2016/12/24,301,405,31
2016/12/24,302,408,320
2016/12/24,303,401,463
2016/12/24,303,406,23
2016/12/24,304,409,12
2016/12/24,305,412,2364
2016/12/24,306,402,1790
2016/12/24,306,407,1197
2016/12/24,308,404,107
2016/12/25,302,408,218
2016/12/25,303,401,526
2016/12/25,304,409,34
2016/12/25,305,412,1998
2016/12/25,306,407,655
2016/12/25,307,403,35
2016/12/26,301,405,17
2016/12/26,302,408,282
2016/12/26,303,401,272
2016/12/26,303,406,9
2016/12/26,305,412,959
2016/12/26,306,402,105
2016/12/26,306,407,1426
2016/12/26,307,403,164
2016/12/26,308,404,368
2016/12/27,302,408,1575
2016/12/27,303,401,267
2016/12/27,303,406,15
2016/12/27,303,410,20
2016/12/27,304,409,57
2016/12/27,305,412,2371
2016/12/27,306,402,215
2016/12/27,306,407,2281
2016/12/27,307,403,111
2016/12/27,308,404,12
2016/12/28,301,405,188
2016/12/28,302,408,346
2016/12/28,303,401,357
2016/12/28,304,409,15
2016/12/28,305,412,2309
2016/12/28,306,407,1729
2016/12/29,301,405,38
2016/12/29,302,408,807
2016/12/29,303,401,365
2016/12/29,303,410,22
2016/12/29,305,412,815
2016/12/29,306,402,83
2016/12/29,306,407,2488
2016/12/29,307,403,213
2016/12/29,308,404,134
2016/12/3,301,405,365
2016/12/3,302,408,217
2016/12/3,303,401,623
2016/12/3,304,409,82
2016/12/3,305,412,453
2016/12/3,306,402,148
2016/12/3,306,407,955
2016/12/3,308,404,515
2016/12/30,304,409,61
2016/12/30,305,412,307
2016/12/30,307,403,15
2016/12/30,308,404,137
2016/12/4,301,405,180
2016/12/4,302,408,875
2016/12/4,303,401,75
2016/12/4,305,412,516
2016/12/4,306,402,972
2016/12/4,306,407,2107
2016/12/4,307,403,118
2016/12/5,301,405,337
2016/12/5,302,408,609
2016/12/5,303,401,119
2016/12/5,303,406,10
2016/12/5,305,412,20
2016/12/5,306,407,1439
2016/12/5,307,403,85
2016/12/5,308,404,4
2016/12/6,301,405,216
2016/12/6,302,408,54
2016/12/6,303,401,70
2016/12/6,304,409,165
2016/12/6,305,412,436
2016/12/6,306,407,1907
2016/12/6,307,403,60
2016/12/6,308,404,122
2016/12/7,301,405,104
2016/12/7,302,408,326
2016/12/7,303,401,513
2016/12/7,304,409,14
2016/12/7,305,412,754
2016/12/7,306,402,324
2016/12/7,306,407,4241
2016/12/7,307,403,275
2016/12/8,301,405,54
2016/12/8,302,408,176
2016/12/8,303,401,100
2016/12/8,304,409,116
2016/12/8,305,412,978
2016/12/8,306,402,811
2016/12/8,306,407,3135
2016/12/8,307,403,1331
2016/12/8,308,404,260
2016/12/9,301,405,23
2016/12/9,302,408,1304
2016/12/9,303,401,121
2016/12/9,305,412,904
2016/12/9,306,402,102
2016/12/9,306,407,2734
2016/12/9,307,403,31
2016/12/9,308,404,108
2016/2/1,302,408,485
2016/2/1,305,412,462
2016/2/1,306,402,119
2016/2/1,306,407,1345
2016/2/15,302,408,24
2016/2/15,305,412,66
2016/2/15,306,407,46
2016/2/16,302,408,15
2016/2/16,303,401,319
2016/2/16,304,409,39
2016/2/16,306,402,12
2016/2/16,306,407,14
2016/2/16,307,403,3
2016/2/17,302,408,127
2016/2/17,305,412,14
2016/2/17,306,407,711
2016/2/17,308,404,27
2016/2/18,302,408,225
2016/2/18,303,401,10
2016/2/18,305,412,547
2016/2/18,306,402,6
2016/2/18,306,407,1494
2016/2/18,307,403,18
2016/2/18,308,404,23
2016/2/19,302,408,291
2016/2/19,303,401,248
2016/2/19,305,412,182
2016/2/19,306,407,2664
2016/2/19,307,403,31
2016/2/19,308,404,23
2016/2/2,302,408,9
2016/2/2,303,401,38
2016/2/2,306,407,284
2016/2/20,301,405,24
2016/2/20,302,408,382
2016/2/20,305,412,593
2016/2/20,306,407,2324
2016/2/20,307,403,13
2016/2/20,308,404,23
2016/2/21,302,408,58
2016/2/21,303,401,49
2016/2/21,303,406,15
2016/2/21,305,412,1903
2016/2/21,306,402,281
2016/2/21,306,407,185
2016/2/21,307,403,58
2016/2/22,301,405,4
2016/2/22,302,408,261
2016/2/22,303,401,10
2016/2/22,305,412,179
2016/2/22,306,407,323
2016/2/22,308,404,57
2016/2/23,301,405,262
2016/2/23,302,408,240
2016/2/23,303,401,155
2016/2/23,305,412,1726
2016/2/23,306,402,487
2016/2/23,306,407,804
2016/2/23,307,403,637
2016/2/23,308,404,39
2016/2/24,302,408,158
2016/2/24,303,401,284
2016/2/24,305,412,1591
2016/2/24,306,402,232
2016/2/24,306,407,3518
2016/2/24,307,403,205
2016/2/24,308,404,52
2016/2/25,302,408,137
2016/2/25,303,401,424
2016/2/25,304,409,8
2016/2/25,305,412,2948
2016/2/25,306,407,2598
2016/2/25,307,403,270
2016/2/25,308,404,8
2016/2/26,301,405,11
2016/2/26,302,408,482
2016/2/26,303,401,104
2016/2/26,305,412,864
2016/2/26,306,402,107
2016/2/26,306,407,643
2016/2/26,307,403,130
2016/2/27,302,408,1195
2016/2/27,303,401,192
2016/2/27,305,412,1275
2016/2/27,306,402,118
2016/2/27,306,407,1394
2016/2/28,301,405,140
2016/2/28,302,408,476
2016/2/28,303,401,116
2016/2/28,305,412,508
2016/2/28,306,407,1873
2016/2/28,307,403,439
2016/2/28,308,404,186
2016/2/29,302,408,514
2016/2/29,303,401,28
2016/2/29,305,412,468
2016/2/29,306,402,368
2016/2/29,306,407,1647
2016/2/29,308,404,258
2016/2/3,306,402,1443
2016/2/3,306,407,1814
2016/3/1,301,405,173
2016/3/1,302,408,40
2016/3/1,303,401,202
2016/3/1,305,412,550
2016/3/1,306,402,84
2016/3/1,306,407,1188
2016/3/1,307,403,348
2016/3/10,301,405,33
2016/3/10,302,408,817
2016/3/10,303,401,405
2016/3/10,305,412,2088
2016/3/10,306,402,260
2016/3/10,306,407,1271
2016/3/10,307,403,59
2016/3/10,308,404,124
2016/3/11,301,405,199
2016/3/11,302,408,248
2016/3/11,303,401,408
2016/3/11,304,409,13
2016/3/11,305,412,775
2016/3/11,306,402,5
2016/3/11,306,407,1727
2016/3/11,307,403,936
2016/3/11,308,404,223
2016/3/12,301,405,2
2016/3/12,302,408,914
2016/3/12,303,401,659
2016/3/12,304,409,21
2016/3/12,305,412,1023
2016/3/12,306,402,1005
2016/3/12,306,407,1945
2016/3/12,307,403,37
2016/3/12,308,404,90
2016/3/13,301,405,174
2016/3/13,302,408,347
2016/3/13,303,401,544
2016/3/13,304,409,14
2016/3/13,305,412,112
2016/3/13,306,402,69
2016/3/13,306,407,1548
2016/3/13,307,403,103
2016/3/14,301,405,28
2016/3/14,302,408,194
2016/3/14,303,401,436
2016/3/14,305,412,297
2016/3/14,306,407,1665
2016/3/14,307,403,62
2016/3/14,308,404,243
2016/3/15,301,405,7
2016/3/15,302,408,368
2016/3/15,303,401,275
2016/3/15,305,412,323
2016/3/15,306,407,1200
2016/3/15,307,403,172
2016/3/15,308,404,10
2016/3/16,301,405,103
2016/3/16,302,408,29
2016/3/16,303,401,296
2016/3/16,304,409,19
2016/3/16,305,412,957
2016/3/16,306,402,158
2016/3/16,306,407,1177
2016/3/16,307,403,14
2016/3/16,308,404,15
2016/3/17,301,405,183
2016/3/17,302,408,297
2016/3/17,303,401,251
2016/3/17,304,409,13
2016/3/17,305,412,1770
2016/3/17,306,402,22
2016/3/17,306,407,1219
2016/3/17,307,403,13
2016/3/17,308,404,126
2016/3/18,302,408,325
2016/3/18,303,401,495
2016/3/18,303,410,2
2016/3/18,305,412,935
2016/3/18,306,402,52
2016/3/18,306,407,751
2016/3/18,307,403,304
2016/3/19,302,408,252
2016/3/19,303,401,361
2016/3/19,303,410,29
2016/3/19,305,412,766
2016/3/19,306,402,446
2016/3/19,306,407,2313
2016/3/2,302,408,341
2016/3/2,303,401,206
2016/3/2,305,412,376
2016/3/2,306,407,1565
2016/3/2,307,403,819
2016/3/2,308,404,71
2016/3/20,302,408,89
2016/3/20,303,401,169
2016/3/20,305,412,589
2016/3/20,306,402,686
2016/3/20,306,407,843
2016/3/20,307,403,11
2016/3/20,308,404,109
2016/3/21,301,405,56
2016/3/21,302,408,55
2016/3/21,303,401,242
2016/3/21,303,410,6
2016/3/21,304,409,6
2016/3/21,305,412,617
2016/3/21,306,402,102
2016/3/21,306,407,1922
2016/3/21,307,403,157
2016/3/21,308,404,204
2016/3/22,301,405,106
2016/3/22,302,408,394
2016/3/22,303,401,1141
2016/3/22,304,409,5
2016/3/22,305,412,1135
2016/3/22,306,402,69
2016/3/22,306,407,1695
2016/3/22,308,404,48
2016/3/23,302,408,516
2016/3/23,303,401,182
2016/3/23,305,412,233
2016/3/23,306,407,1891
2016/3/23,307,403,47
2016/3/23,308,404,69
2016/3/24,302,408,94
2016/3/24,303,401,179
2016/3/24,304,409,6
2016/3/24,305,412,891
2016/3/24,306,402,152
2016/3/24,306,407,1603
2016/3/24,307,403,28
2016/3/24,308,404,17
2016/3/25,301,405,106
2016/3/25,302,408,1203
2016/3/25,303,401,435
2016/3/25,304,409,54
2016/3/25,305,412,1058
2016/3/25,306,402,28
2016/3/25,306,407,1201
2016/3/25,307,403,244
2016/3/26,301,405,629
2016/3/26,302,408,648
2016/3/26,303,401,1231
2016/3/26,305,412,848
2016/3/26,306,402,14
2016/3/26,306,407,2964
2016/3/26,307,403,718
2016/3/26,308,404,56
2016/3/27,301,405,74
2016/3/27,302,408,763
2016/3/27,303,401,103
2016/3/27,305,412,190
2016/3/27,306,402,605
2016/3/27,306,407,498
2016/3/27,307,403,2771
2016/3/27,308,404,20
2016/3/28,301,405,98
2016/3/28,302,408,27
2016/3/28,303,401,27
2016/3/28,305,412,670
2016/3/28,306,402,370
2016/3/28,306,407,818
2016/3/28,307,403,96
2016/3/28,308,404,250
2016/3/29,301,405,8
2016/3/29,302,408,102
2016/3/29,303,401,457
2016/3/29,305,412,649
2016/3/29,306,407,3083
2016/3/29,307,403,425
2016/3/29,308,404,685
2016/3/3,302,408,716
2016/3/3,303,401,527
2016/3/3,305,412,687
2016/3/3,306,407,2664
2016/3/3,307,403,208
2016/3/30,301,405,25
2016/3/30,302,408,663
2016/3/30,303,401,383
2016/3/30,304,409,89
2016/3/30,305,412,680
2016/3/30,306,402,506
